source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,4.5415
GardenRoots,mug/L,"34.41,-112.26",centroid,arsenic,,1/1/11,Water,6.5475
GardenRoots,mug/L,"34.41,-112.26",centroid,barium,,1/1/11,Water,17.412
GardenRoots,mug/L,"34.41,-112.26",centroid,cadmium,,1/1/11,Water,7.975
GardenRoots,mug/L,"34.41,-112.26",centroid,manganese,,1/1/11,Water,0.377
GardenRoots,mug/L,"34.41,-112.26",centroid,nickel,,1/1/11,Water,2.942
GardenRoots,mug/L,"34.41,-112.26",centroid,lead,,1/1/11,Water,0.575
GardenRoots,mug/L,"34.41,-112.26",centroid,zinc,,1/1/11,Water,542.182
GardenRoots,mug/L,"34.41,-112.26",centroid,copper,,1/1/11,Water,20.597
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,9.648
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,74.2145
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,1.123
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.1165
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.291
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,9.364
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,23.183
GardenRoots,mug/L,"34.63,-112.09",centroid,arsenic,,1/1/11,Water,30.3695
GardenRoots,mug/L,"34.63,-112.09",centroid,barium,,1/1/11,Water,48.406
GardenRoots,mug/L,"34.63,-112.09",centroid,manganese,,1/1/11,Water,3.2175
GardenRoots,mug/L,"34.63,-112.09",centroid,zinc,,1/1/11,Water,119.089
GardenRoots,mug/L,"34.63,-112.09",centroid,copper,,1/1/11,Water,1.754
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,11.2062
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,35.996
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,0.7514
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,2.513
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.17366667
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,65.3948
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,12.3758
GardenRoots,mug/L,"34.63,-112.09",centroid,arsenic,,1/1/11,Water,2.526
GardenRoots,mug/L,"34.63,-112.09",centroid,barium,,1/1/11,Water,78.6008
GardenRoots,mug/L,"34.63,-112.09",centroid,beryllium,,1/1/11,Water,0.209
GardenRoots,mug/L,"34.63,-112.09",centroid,cadmium,,1/1/11,Water,0.166
GardenRoots,mug/L,"34.63,-112.09",centroid,manganese,,1/1/11,Water,0.1664
GardenRoots,mug/L,"34.63,-112.09",centroid,nickel,,1/1/11,Water,0.36
GardenRoots,mug/L,"34.63,-112.09",centroid,lead,,1/1/11,Water,0.4284
GardenRoots,mug/L,"34.63,-112.09",centroid,zinc,,1/1/11,Water,18.0256
GardenRoots,mug/L,"34.63,-112.09",centroid,copper,,1/1/11,Water,16.1144
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,12.439
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,37.208
GardenRoots,mug/L,"34.45,-111.98",centroid,cadmium,,1/1/11,Water,0.069
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,0.8735
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.323
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.169
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,17.708
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,21.573
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,19.7475
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,31.5545
GardenRoots,mug/L,"34.50,-112.28",centroid,cadmium,,1/1/11,Water,0.075
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,1.696
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.097
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,0.1305
GardenRoots,mug/L,"34.50,-112.28",centroid,lead,,1/1/11,Water,0.325
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,6.7975
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,8.9155
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,4.1115
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,9.9775
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.8415
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,15.3325
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,3.9835
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,0.586
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,2.8575
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,35.712
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,2.1885
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.27
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,0.108
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,19.851
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,3.0175
GardenRoots,mug/L,"34.56,-112.32",centroid,arsenic,,1/1/11,Water,3.507
GardenRoots,mug/L,"34.56,-112.32",centroid,barium,,1/1/11,Water,53.705
GardenRoots,mug/L,"34.56,-112.32",centroid,chromium,,1/1/11,Water,0.716
GardenRoots,mug/L,"34.56,-112.32",centroid,zinc,,1/1/11,Water,0.98
GardenRoots,mug/L,"34.56,-112.32",centroid,copper,,1/1/11,Water,12.084
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,11.836
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,37.861
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,2.23
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.179
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.1865
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.7
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,36.959
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,50.3165
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,1.404
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,104.909
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.769
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,1.5555
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.552
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,44.4
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,19.747
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,3.0212
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,93.3154
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,0.7182
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.6468
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,4.5814
GardenRoots,mug/L,"34.50,-112.28",centroid,lead,,1/1/11,Water,0.48566667
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,176.2022
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,21.5914
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,19.465
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,22.38
GardenRoots,mug/L,"34.45,-111.98",centroid,cadmium,,1/1/11,Water,0.1535
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,1.8085
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.9595
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,1.2325
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.54
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,440.0735
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,27.474
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,18.8675
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,35.2505
GardenRoots,mug/L,"34.50,-112.28",centroid,cadmium,,1/1/11,Water,0.064
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,1.282
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.152
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,0.8635
GardenRoots,mug/L,"34.50,-112.28",centroid,lead,,1/1/11,Water,4.855
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,102.354
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,146.324
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,14.6925
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,36.9725
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,1.105
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.817
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,0.473
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,60.4525
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,71.028
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,20.1795
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,67.3625
GardenRoots,mug/L,"34.45,-111.98",centroid,chromium,,1/1/11,Water,3.0685
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.1725
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.413
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,27.7215
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,53.1885
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,16.2942
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,34.9818
GardenRoots,mug/L,"34.50,-112.28",centroid,chromium,,1/1/11,Water,1.2042
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,0.188
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,7.7648
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,1.645
GardenRoots,mug/L,"34.65,-112.28",centroid,arsenic,,1/1/11,Water,33.022
GardenRoots,mug/L,"34.65,-112.28",centroid,barium,,1/1/11,Water,37.416
GardenRoots,mug/L,"34.65,-112.28",centroid,chromium,,1/1/11,Water,23.9195
GardenRoots,mug/L,"34.65,-112.28",centroid,zinc,,1/1/11,Water,26.957
GardenRoots,mug/L,"34.65,-112.28",centroid,copper,,1/1/11,Water,2.4105
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,17.7115
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,8.0725
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,1.01
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,4.8265
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,9.2715
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,130.403
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,223.4535
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,9.1455
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,9.616
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.9795
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.355
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,29.6345
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,4.476
GardenRoots,mug/L,"34.45,-111.98",centroid,arsenic,,1/1/11,Water,137.3718
GardenRoots,mug/L,"34.45,-111.98",centroid,barium,,1/1/11,Water,65.1168
GardenRoots,mug/L,"34.45,-111.98",centroid,manganese,,1/1/11,Water,0.6004
GardenRoots,mug/L,"34.45,-111.98",centroid,nickel,,1/1/11,Water,0.2522
GardenRoots,mug/L,"34.45,-111.98",centroid,lead,,1/1/11,Water,0.265
GardenRoots,mug/L,"34.45,-111.98",centroid,zinc,,1/1/11,Water,893.9018
GardenRoots,mug/L,"34.45,-111.98",centroid,copper,,1/1/11,Water,42.6478
GardenRoots,mug/L,"34.50,-112.28",centroid,arsenic,,1/1/11,Water,2029.7544
GardenRoots,mug/L,"34.50,-112.28",centroid,barium,,1/1/11,Water,47.4428
GardenRoots,mug/L,"34.50,-112.28",centroid,manganese,,1/1/11,Water,14.3268
GardenRoots,mug/L,"34.50,-112.28",centroid,nickel,,1/1/11,Water,0.4875
GardenRoots,mug/L,"34.50,-112.28",centroid,lead,,1/1/11,Water,0.8724
GardenRoots,mug/L,"34.50,-112.28",centroid,zinc,,1/1/11,Water,94.9358
GardenRoots,mug/L,"34.50,-112.28",centroid,copper,,1/1/11,Water,8.5458
GardenRoots,mug/L,"33.21,-111.66",centroid,aluminum,,1/1/19,Water,2.799142891
GardenRoots,mug/L,"33.21,-111.66",centroid,arsenic,,1/1/19,Water,7.046207332
GardenRoots,mug/L,"33.21,-111.66",centroid,barium,,1/1/19,Water,16.87607397
GardenRoots,mug/L,"33.21,-111.66",centroid,beryllium,,1/1/19,Water,0.009982036
GardenRoots,mug/L,"33.21,-111.66",centroid,cadmium,,1/1/19,Water,0.208722198
GardenRoots,mug/L,"33.21,-111.66",centroid,chromium,,1/1/19,Water,3.826711667
GardenRoots,mug/L,"33.21,-111.66",centroid,manganese,,1/1/19,Water,6.311356695
GardenRoots,mug/L,"33.21,-111.66",centroid,nickel,,1/1/19,Water,2.243824991
GardenRoots,mug/L,"33.21,-111.66",centroid,lead,,1/1/19,Water,0.253586089
GardenRoots,mug/L,"33.21,-111.66",centroid,zinc,,1/1/19,Water,61.78572758
GardenRoots,mug/L,"33.21,-111.66",centroid,copper,,1/1/19,Water,5.744982988
GardenRoots,mug/L,"33.28,-111.08",centroid,aluminum,,1/1/19,Water,2.866045337
GardenRoots,mug/L,"33.28,-111.08",centroid,arsenic,,1/1/19,Water,7.657182058
GardenRoots,mug/L,"33.28,-111.08",centroid,barium,,1/1/19,Water,15.79090752
GardenRoots,mug/L,"33.28,-111.08",centroid,beryllium,,1/1/19,Water,0.012841721
GardenRoots,mug/L,"33.28,-111.08",centroid,cadmium,,1/1/19,Water,0.024055693
GardenRoots,mug/L,"33.28,-111.08",centroid,chromium,,1/1/19,Water,3.880230601
GardenRoots,mug/L,"33.28,-111.08",centroid,manganese,,1/1/19,Water,0.863295499
GardenRoots,mug/L,"33.28,-111.08",centroid,nickel,,1/1/19,Water,1.963465641
GardenRoots,mug/L,"33.28,-111.08",centroid,lead,,1/1/19,Water,0.049888436
GardenRoots,mug/L,"33.28,-111.08",centroid,zinc,,1/1/19,Water,3.390739452
GardenRoots,mug/L,"33.28,-111.08",centroid,copper,,1/1/19,Water,9.634063288
GardenRoots,mug/L,"33.29,-111.11",centroid,aluminum,,1/1/19,Water,2.740664698
GardenRoots,mug/L,"33.29,-111.11",centroid,arsenic,,1/1/19,Water,7.866389761
GardenRoots,mug/L,"33.29,-111.11",centroid,barium,,1/1/19,Water,15.89188865
GardenRoots,mug/L,"33.29,-111.11",centroid,beryllium,,1/1/19,Water,0.015745875
GardenRoots,mug/L,"33.29,-111.11",centroid,cadmium,,1/1/19,Water,0.02242136
GardenRoots,mug/L,"33.29,-111.11",centroid,chromium,,1/1/19,Water,3.711585122
GardenRoots,mug/L,"33.29,-111.11",centroid,manganese,,1/1/19,Water,1.961387206
GardenRoots,mug/L,"33.29,-111.11",centroid,nickel,,1/1/19,Water,2.03693014
GardenRoots,mug/L,"33.29,-111.11",centroid,lead,,1/1/19,Water,0.069444503
GardenRoots,mug/L,"33.29,-111.11",centroid,zinc,,1/1/19,Water,3.916314014
GardenRoots,mug/L,"33.29,-111.11",centroid,copper,,1/1/19,Water,12.38478623
GardenRoots,mug/L,"33.28,-111.11",centroid,aluminum,,1/1/19,Water,4.110573621
GardenRoots,mug/L,"33.28,-111.11",centroid,arsenic,,1/1/19,Water,7.254611406
GardenRoots,mug/L,"33.28,-111.11",centroid,barium,,1/1/19,Water,15.47750066
GardenRoots,mug/L,"33.28,-111.11",centroid,beryllium,,1/1/19,Water,0.014473481
GardenRoots,mug/L,"33.28,-111.11",centroid,cadmium,,1/1/19,Water,0.01
GardenRoots,mug/L,"33.28,-111.11",centroid,chromium,,1/1/19,Water,2.959128614
GardenRoots,mug/L,"33.28,-111.11",centroid,manganese,,1/1/19,Water,1.560108654
GardenRoots,mug/L,"33.28,-111.11",centroid,nickel,,1/1/19,Water,1.905292899
GardenRoots,mug/L,"33.28,-111.11",centroid,lead,,1/1/19,Water,0.068709748
GardenRoots,mug/L,"33.28,-111.11",centroid,zinc,,1/1/19,Water,2.796044384
GardenRoots,mug/L,"33.28,-111.11",centroid,copper,,1/1/19,Water,4.006897767
GardenRoots,mug/L,"33.28,-111.08",centroid,aluminum,,1/1/19,Water,4.873601003
GardenRoots,mug/L,"33.28,-111.08",centroid,arsenic,,1/1/19,Water,7.32707008
GardenRoots,mug/L,"33.28,-111.08",centroid,barium,,1/1/19,Water,16.16495661
GardenRoots,mug/L,"33.28,-111.08",centroid,beryllium,,1/1/19,Water,0.018618494
GardenRoots,mug/L,"33.28,-111.08",centroid,cadmium,,1/1/19,Water,0.017730138
GardenRoots,mug/L,"33.28,-111.08",centroid,chromium,,1/1/19,Water,2.507597484
GardenRoots,mug/L,"33.28,-111.08",centroid,manganese,,1/1/19,Water,3.798363631
GardenRoots,mug/L,"33.28,-111.08",centroid,nickel,,1/1/19,Water,2.0145822
GardenRoots,mug/L,"33.28,-111.08",centroid,lead,,1/1/19,Water,0.066642271
GardenRoots,mug/L,"33.28,-111.08",centroid,zinc,,1/1/19,Water,7.426712051
GardenRoots,mug/L,"33.28,-111.08",centroid,copper,,1/1/19,Water,18.52675894
GardenRoots,mug/L,"33.29,-111.11",centroid,aluminum,,1/1/19,Water,2.838065706
GardenRoots,mug/L,"33.29,-111.11",centroid,arsenic,,1/1/19,Water,7.384076761
GardenRoots,mug/L,"33.29,-111.11",centroid,barium,,1/1/19,Water,16.46612039
GardenRoots,mug/L,"33.29,-111.11",centroid,beryllium,,1/1/19,Water,0.01001673
GardenRoots,mug/L,"33.29,-111.11",centroid,cadmium,,1/1/19,Water,0.035285617
GardenRoots,mug/L,"33.29,-111.11",centroid,chromium,,1/1/19,Water,2.731896501
GardenRoots,mug/L,"33.29,-111.11",centroid,manganese,,1/1/19,Water,1.149206999
GardenRoots,mug/L,"33.29,-111.11",centroid,nickel,,1/1/19,Water,6.680275671
GardenRoots,mug/L,"33.29,-111.11",centroid,lead,,1/1/19,Water,0.387628439
GardenRoots,mug/L,"33.29,-111.11",centroid,zinc,,1/1/19,Water,8.804677457
GardenRoots,mug/L,"33.29,-111.11",centroid,copper,,1/1/19,Water,19.12210495
GardenRoots,mug/L,"33.29,-111.10",centroid,aluminum,,1/1/19,Water,4.815194962
GardenRoots,mug/L,"33.29,-111.10",centroid,arsenic,,1/1/19,Water,45.29029159
GardenRoots,mug/L,"33.29,-111.10",centroid,barium,,1/1/19,Water,108.9035906
GardenRoots,mug/L,"33.29,-111.10",centroid,beryllium,,1/1/19,Water,0.017246951
GardenRoots,mug/L,"33.29,-111.10",centroid,cadmium,,1/1/19,Water,0.059245879
GardenRoots,mug/L,"33.29,-111.10",centroid,chromium,,1/1/19,Water,0.25
GardenRoots,mug/L,"33.29,-111.10",centroid,manganese,,1/1/19,Water,624.0509367
GardenRoots,mug/L,"33.29,-111.10",centroid,nickel,,1/1/19,Water,2.275226725
GardenRoots,mug/L,"33.29,-111.10",centroid,lead,,1/1/19,Water,0.100576144
GardenRoots,mug/L,"33.29,-111.10",centroid,zinc,,1/1/19,Water,3.00886631
GardenRoots,mug/L,"33.29,-111.10",centroid,copper,,1/1/19,Water,2.045927463
GardenRoots,mug/L,"33.28,-111.08",centroid,aluminum,,1/1/19,Water,2.497127584
GardenRoots,mug/L,"33.28,-111.08",centroid,arsenic,,1/1/19,Water,5.524940453
GardenRoots,mug/L,"33.28,-111.08",centroid,barium,,1/1/19,Water,12.43215298
GardenRoots,mug/L,"33.28,-111.08",centroid,beryllium,,1/1/19,Water,0.005
GardenRoots,mug/L,"33.28,-111.08",centroid,cadmium,,1/1/19,Water,0.025215656
GardenRoots,mug/L,"33.28,-111.08",centroid,chromium,,1/1/19,Water,1.703711339
GardenRoots,mug/L,"33.28,-111.08",centroid,manganese,,1/1/19,Water,1.531847899
GardenRoots,mug/L,"33.28,-111.08",centroid,nickel,,1/1/19,Water,1.259460193
GardenRoots,mug/L,"33.28,-111.08",centroid,lead,,1/1/19,Water,0.044605292
GardenRoots,mug/L,"33.28,-111.08",centroid,zinc,,1/1/19,Water,4.62994176
GardenRoots,mug/L,"33.28,-111.08",centroid,copper,,1/1/19,Water,2.536219606
GardenRoots,mug/L,"33.29,-111.11",centroid,aluminum,,1/1/19,Water,2.527916743
GardenRoots,mug/L,"33.29,-111.11",centroid,arsenic,,1/1/19,Water,7.739232225
GardenRoots,mug/L,"33.29,-111.11",centroid,barium,,1/1/19,Water,16.11541781
GardenRoots,mug/L,"33.29,-111.11",centroid,beryllium,,1/1/19,Water,0.009780913
GardenRoots,mug/L,"33.29,-111.11",centroid,cadmium,,1/1/19,Water,0.016721748
GardenRoots,mug/L,"33.29,-111.11",centroid,chromium,,1/1/19,Water,2.963998332
GardenRoots,mug/L,"33.29,-111.11",centroid,manganese,,1/1/19,Water,0.799654822
GardenRoots,mug/L,"33.29,-111.11",centroid,nickel,,1/1/19,Water,1.911400803
GardenRoots,mug/L,"33.29,-111.11",centroid,lead,,1/1/19,Water,0.069369708
GardenRoots,mug/L,"33.29,-111.11",centroid,zinc,,1/1/19,Water,13.86496559
GardenRoots,mug/L,"33.29,-111.11",centroid,copper,,1/1/19,Water,20.84551905
GardenRoots,mug/L,"33.28,-111.08",centroid,aluminum,,1/1/19,Water,13.61763452
GardenRoots,mug/L,"33.28,-111.08",centroid,arsenic,,1/1/19,Water,7.590613826
GardenRoots,mug/L,"33.28,-111.08",centroid,barium,,1/1/19,Water,15.78694106
GardenRoots,mug/L,"33.28,-111.08",centroid,beryllium,,1/1/19,Water,0.00972813
GardenRoots,mug/L,"33.28,-111.08",centroid,cadmium,,1/1/19,Water,0.019991132
GardenRoots,mug/L,"33.28,-111.08",centroid,chromium,,1/1/19,Water,2.870699353
GardenRoots,mug/L,"33.28,-111.08",centroid,manganese,,1/1/19,Water,4.140812349
GardenRoots,mug/L,"33.28,-111.08",centroid,nickel,,1/1/19,Water,2.190163394
GardenRoots,mug/L,"33.28,-111.08",centroid,lead,,1/1/19,Water,0.237694256
GardenRoots,mug/L,"33.28,-111.08",centroid,zinc,,1/1/19,Water,18.02654639
GardenRoots,mug/L,"33.28,-111.08",centroid,copper,,1/1/19,Water,7.769926914
GardenRoots,mug/L,"33.28,-111.11",centroid,aluminum,,1/1/19,Water,3.003636794
GardenRoots,mug/L,"33.28,-111.11",centroid,arsenic,,1/1/19,Water,7.981659361
GardenRoots,mug/L,"33.28,-111.11",centroid,barium,,1/1/19,Water,16.17266158
GardenRoots,mug/L,"33.28,-111.11",centroid,beryllium,,1/1/19,Water,0.009811195
GardenRoots,mug/L,"33.28,-111.11",centroid,cadmium,,1/1/19,Water,0.035977018
GardenRoots,mug/L,"33.28,-111.11",centroid,chromium,,1/1/19,Water,3.389603675
GardenRoots,mug/L,"33.28,-111.11",centroid,manganese,,1/1/19,Water,2.915365647
GardenRoots,mug/L,"33.28,-111.11",centroid,nickel,,1/1/19,Water,1.943967669
GardenRoots,mug/L,"33.28,-111.11",centroid,lead,,1/1/19,Water,0.234573738
GardenRoots,mug/L,"33.28,-111.11",centroid,zinc,,1/1/19,Water,19.30773376
GardenRoots,mug/L,"33.28,-111.11",centroid,copper,,1/1/19,Water,5.053412151
GardenRoots,mug/L,"33.29,-111.10",centroid,aluminum,,1/1/19,Water,1.992522202
GardenRoots,mug/L,"33.29,-111.10",centroid,arsenic,,1/1/19,Water,8.219508974
GardenRoots,mug/L,"33.29,-111.10",centroid,barium,,1/1/19,Water,15.36888112
GardenRoots,mug/L,"33.29,-111.10",centroid,beryllium,,1/1/19,Water,0.009888466
GardenRoots,mug/L,"33.29,-111.10",centroid,cadmium,,1/1/19,Water,0.021205223
GardenRoots,mug/L,"33.29,-111.10",centroid,chromium,,1/1/19,Water,3.623220736
GardenRoots,mug/L,"33.29,-111.10",centroid,manganese,,1/1/19,Water,0.477803133
GardenRoots,mug/L,"33.29,-111.10",centroid,nickel,,1/1/19,Water,2.127260796
GardenRoots,mug/L,"33.29,-111.10",centroid,lead,,1/1/19,Water,0.01
GardenRoots,mug/L,"33.29,-111.10",centroid,zinc,,1/1/19,Water,5.198509984
GardenRoots,mug/L,"33.29,-111.10",centroid,copper,,1/1/19,Water,125.5350457
GardenRoots,mug/L,"33.29,-111.10",centroid,aluminum,,1/1/19,Water,1.868469558
GardenRoots,mug/L,"33.29,-111.10",centroid,arsenic,,1/1/19,Water,8.101152565
GardenRoots,mug/L,"33.29,-111.10",centroid,barium,,1/1/19,Water,16.39572707
GardenRoots,mug/L,"33.29,-111.10",centroid,beryllium,,1/1/19,Water,0.005
GardenRoots,mug/L,"33.29,-111.10",centroid,cadmium,,1/1/19,Water,0.085147377
GardenRoots,mug/L,"33.29,-111.10",centroid,chromium,,1/1/19,Water,3.430608355
GardenRoots,mug/L,"33.29,-111.10",centroid,manganese,,1/1/19,Water,0.846191951
GardenRoots,mug/L,"33.29,-111.10",centroid,nickel,,1/1/19,Water,1.883314682
GardenRoots,mug/L,"33.29,-111.10",centroid,lead,,1/1/19,Water,0.231602833
GardenRoots,mug/L,"33.29,-111.10",centroid,zinc,,1/1/19,Water,27.60532126
GardenRoots,mug/L,"33.29,-111.10",centroid,copper,,1/1/19,Water,11.79032935
GardenRoots,mug/L,"33.29,-111.11",centroid,aluminum,,1/1/19,Water,4.423395886
